SeriousDlqin2yrs,RevolvingUtilizationOfUnsecuredLines,age,NumberOfTime30-59DaysPastDueNotWorse,DebtRatio,MonthlyIncome,NumberOfOpenCreditLinesAndLoans,NumberOfTimes90DaysLate,NumberRealEstateLoansOrLines,NumberOfTime60-89DaysPastDueNotWorse,NumberOfDependents
0,0.288706963,46,3.0,0.598297367,5050.0,10,0.0,1,1.0,2.0
0,0.426471352,56,0.0,0.17965350800000002,12640.0,9,0.0,1,0.0,0.0
0,0.006486235999999999,52,0.0,1.566520924,0.0,5,0.0,0,0.0,0.0
0,0.423751575,54,0.0,0.440876754,5200.0,7,0.0,1,0.0,0.0
0,0.863210493,66,1.0,0.556988138,1938.0,7,0.0,2,1.0,0.0
0,0.0005092359999999999,70,0.0,0.010930351000000001,3933.0,7,0.0,0,0.0,0.0
0,0.233615126,54,0.0,0.32419035,3025.0,12,0.0,0,0.0,2.0
0,0.9158179329999999,61,0.0,1.566520924,8311.0,13,0.0,2,0.0,0.0
0,0.848136708,42,0.0,0.50090054,9993.0,8,0.0,2,0.0,1.0
0,0.008937212,61,0.0,0.004299914,17694.0,4,0.0,1,0.0,0.0
0,0.487451255,34,0.0,0.368959771,4200.0,5,0.0,0,0.0,2.0
0,0.6136706820000001,44,0.0,1.566520924,2554.0,5,0.0,1,0.0,0.0
0,0.775105206,35,0.0,0.317906336,5444.0,16,0.0,0,0.0,3.0
0,0.490254873,73,1.0,0.133688287,10329.0,6,0.0,1,0.0,0.0
0,0.045638557,48,0.0,0.224317181,5674.0,17,0.0,1,0.0,1.0
0,0.106447339,45,0.0,0.403435645,7916.0,4,0.0,2,0.0,0.0
0,0.063771905,50,0.0,0.175401995,17694.0,20,0.0,1,7.0,2.0
0,0.0038601240000000004,50,0.0,0.049284928,4544.0,8,0.0,0,0.0,0.0
0,0.308349714,32,0.0,0.873324397,1491.0,9,0.0,1,0.0,1.0
0,0.023067922999999997,63,0.0,1.30989011,1819.0,13,0.0,2,0.0,0.0
0,0.006268501,26,0.0,0.430257335,6100.0,8,0.0,1,0.0,0.0
0,0.9999998999999999,53,0.0,0.211055276,1790.0,1,0.0,0,0.0,0.0
0,0.034931781,41,1.0,0.14435868,6088.0,4,0.0,1,0.0,2.0
0,0.018990505,24,0.0,0.001218027,820.0,2,0.0,0,0.0,0.0
0,0.179472422,81,0.0,1.566520924,1159.0,3,0.0,0,0.0,0.0
0,0.404145078,52,0.0,0.508558417,12735.0,14,0.0,6,0.0,0.0
0,0.132242238,41,0.0,0.110499335,15800.0,5,0.0,1,0.0,2.0
0,0.011536233,64,0.0,1.566520924,8311.0,10,0.0,2,0.0,0.0
0,0.037555034,47,0.0,0.045981607,2500.0,5,0.0,0,0.0,0.0
0,0.266618335,49,0.0,1.566520924,8311.0,7,0.0,2,0.0,0.0
0,0.088010384,44,0.0,1.566520924,2554.0,6,0.0,1,0.0,0.0
0,0.153938425,25,0.0,0.0027493129999999998,4000.0,1,0.0,0,0.0,0.0
0,0.629874025,26,0.0,0.219096965,1350.0,3,0.0,0,0.0,0.0
0,0.005463590999999999,76,0.0,0.48004905200000003,10600.0,10,0.0,2,0.0,0.0
1,0.801578218,54,2.0,0.460089985,6000.0,12,0.0,2,1.0,1.0
0,0.044997857,48,0.0,0.43037974700000003,4186.0,4,0.0,1,0.0,1.0
0,0.035646526,66,0.0,0.20187864600000002,13200.0,12,0.0,2,0.0,1.0
0,0.46935223600000003,58,1.0,0.303209148,2710.0,8,0.0,0,0.0,1.0
0,0.6426313020000001,39,1.0,1.566520924,1159.0,10,0.0,0,0.0,0.0
0,0.024793388,38,0.0,0.145565984,5220.0,8,0.0,0,0.0,1.0
0,0.605228286,54,2.0,0.082502769,1805.0,3,0.0,0,0.0,0.0
0,0.03549645,59,0.0,0.0025271670000000003,3956.0,2,0.0,0,0.0,0.0
0,0.0,30,0.0,0.358547151,3000.0,6,0.0,1,0.0,2.0
0,0.384045421,43,2.0,0.23540615199999998,10500.0,15,0.0,1,0.0,0.0
0,0.008849853000000001,75,0.0,0.20950623,6500.0,11,0.0,1,0.0,0.0
0,0.0037141970000000002,58,0.0,0.00046598300000000005,8583.0,7,0.0,0,0.0,0.0
0,0.354782261,75,0.0,1.314089803,4520.0,12,0.0,2,0.0,1.0
1,0.9999998999999999,34,8.0,0.054389122000000005,5000.0,8,2.0,0,0.0,1.0
0,0.045734197000000004,45,0.0,1.019992003,2500.0,16,0.0,2,0.0,0.0
0,0.138770068,62,0.0,1.566520924,1159.0,4,0.0,0,0.0,1.0
0,0.082725042,51,0.0,0.49878903799999996,7844.0,19,0.0,2,0.0,0.0
0,0.007465498,46,0.0,1.20349875,2800.0,8,0.0,1,0.0,1.0
0,0.001569255,41,0.0,1.566520924,2554.0,8,0.0,1,0.0,0.0
0,0.0,38,0.0,0.28879061699999997,5200.0,3,0.0,1,0.0,1.0
0,0.12019656599999999,61,0.0,0.240344957,8000.0,8,0.0,1,0.0,0.0
0,0.182294547,49,0.0,0.40176855100000003,2600.0,14,0.0,2,0.0,1.0
0,0.721568862,35,0.0,1.566520924,1159.0,8,1.0,0,0.0,2.0
0,0.033333004,50,0.0,0.261777349,11398.0,9,0.0,2,0.0,3.0
0,0.830339321,31,0.0,0.20713609100000002,3166.0,6,0.0,0,0.0,0.0
0,0.3251305,46,0.0,0.481765835,2083.0,7,0.0,1,0.0,1.0
0,0.0,43,0.0,0.059518141,10500.0,13,0.0,0,0.0,0.0
0,0.36503755200000004,71,0.0,0.910206945,2850.0,19,0.0,1,0.0,0.0
0,0.077727409,61,0.0,0.075835919,2900.0,20,0.0,0,1.0,0.0
0,0.6965793990000001,52,4.0,0.139285714,13999.0,14,0.0,0,1.0,1.0
0,0.981648138,44,0.0,0.507761115,3800.0,8,0.0,1,0.0,2.0
0,0.24762402600000002,48,0.0,0.115407049,12000.0,11,0.0,0,0.0,0.0
0,0.039957278,52,0.0,0.13697403800000002,5584.0,3,0.0,0,0.0,2.0
0,0.041067857,60,0.0,0.134775053,5178.0,10,0.0,1,0.0,0.0
0,0.408658421,56,0.0,0.14589190900000001,3200.0,13,0.0,0,0.0,2.0
0,0.11974528599999999,59,2.0,0.308160707,16750.0,8,0.0,1,0.0,0.0
0,0.9640521190000001,44,0.0,0.34859777700000005,15831.0,18,0.0,2,0.0,1.0
0,0.065962434,65,0.0,0.011249361000000001,5866.0,6,0.0,0,0.0,0.0
1,0.021139837,62,2.0,1.566520924,1159.0,5,2.0,0,1.0,0.0
0,0.069763188,72,0.0,0.481753041,6000.0,18,0.0,2,0.0,0.0
0,0.23817089100000002,62,0.0,1.566520924,2554.0,17,0.0,1,0.0,0.0
0,0.9999998999999999,65,0.0,1.566520924,1159.0,0,1.0,0,0.0,0.0
0,0.193697868,63,0.0,0.152005106,9400.0,5,0.0,0,0.0,1.0
0,0.0,33,0.0,0.316600679,7071.0,4,0.0,1,0.0,0.0
0,0.013253862,54,0.0,0.025373225,17694.0,9,0.0,3,0.0,1.0
0,0.198760154,47,0.0,1.420622363,3791.0,15,0.0,2,0.0,1.0
1,0.036604951000000004,64,1.0,0.30363293,9000.0,9,0.0,2,0.0,1.0
0,0.21384348,46,1.0,0.19183086100000002,9033.0,15,0.0,1,1.0,3.0
0,0.125892772,31,0.0,0.36178401600000004,13250.0,8,0.0,2,0.0,1.0
0,0.050566364,69,0.0,0.297681607,6469.0,20,0.0,1,0.0,0.0
0,0.009308921999999999,69,0.0,0.0027496559999999996,8000.0,4,0.0,0,0.0,0.0
0,0.015596218,49,0.0,1.566520924,2554.0,7,0.0,1,0.0,0.0
0,0.008571184,54,0.0,1.566520924,8311.0,11,0.0,3,0.0,2.0
1,0.9999998999999999,24,1.0,0.597294485,960.0,6,2.0,0,1.0,0.0
0,0.049670409000000006,90,0.0,0.036775632,2691.0,9,0.0,0,0.0,0.0
1,0.731926807,31,2.0,0.222364422,6250.0,4,4.0,0,1.0,0.0
0,0.9999998999999999,36,0.0,0.421505233,15000.0,5,0.0,2,0.0,3.0
0,0.089264612,61,0.0,0.405955585,5943.0,5,0.0,2,0.0,0.0
0,0.424341023,48,1.0,0.344889115,7845.0,13,0.0,2,0.0,0.0
0,0.114958622,56,0.0,0.09786014300000001,15000.0,18,0.0,2,0.0,4.0
0,0.007833007,42,0.0,0.114236344,10416.0,4,0.0,1,0.0,0.0
0,0.063154444,50,0.0,1.566520924,8311.0,9,0.0,3,0.0,2.0
1,0.169100692,62,2.0,0.12702322300000002,11367.0,6,1.0,1,4.0,0.0
0,0.133440951,54,0.0,0.651569738,13600.0,8,0.0,3,0.0,4.0
0,0.669486052,47,0.0,1.566520924,2914.0,14,0.0,5,0.0,2.0
0,0.0064389059999999994,83,0.0,0.000285687,10500.0,9,0.0,0,0.0,0.0
1,0.774228577,35,0.0,0.45388816200000004,13000.0,11,0.0,4,0.0,1.0
0,0.013850781999999999,31,0.0,1.363011559,3200.0,12,0.0,2,0.0,0.0
0,1.148335223,30,0.0,0.975609756,1680.0,16,0.0,0,0.0,0.0
0,0.148114075,34,0.0,0.5883321570000001,4250.0,9,0.0,2,0.0,0.0
0,0.219952297,69,0.0,0.104467891,7676.0,6,0.0,0,0.0,0.0
0,0.017489281000000002,49,0.0,0.320750347,4317.0,24,0.0,2,0.0,3.0
1,0.573072147,55,0.0,0.483981571,9332.0,21,0.0,2,0.0,3.0
0,0.9999998999999999,48,0.0,0.00040306300000000005,2480.0,1,0.0,0,0.0,3.0
0,0.082110121,41,0.0,0.37664934,2500.0,5,0.0,1,0.0,2.0
0,0.9999998999999999,51,2.0,0.868453481,6491.0,3,0.0,2,0.0,1.0
0,0.315831388,50,0.0,0.7363323959999999,3200.0,15,0.0,2,0.0,0.0
0,0.32075850300000003,38,0.0,0.35885251700000004,5681.0,8,0.0,1,0.0,1.0
0,0.0,44,0.0,0.0009113,9875.0,4,0.0,0,0.0,0.0
0,0.513067578,55,0.0,1.566520924,2554.0,12,0.0,1,0.0,0.0
0,0.24586440199999998,30,0.0,0.721437423,4034.0,6,0.0,1,0.0,5.0
0,0.0037221190000000003,37,0.0,0.001355932,2949.0,3,0.0,0,0.0,0.0
0,0.5971445670000001,56,0.0,0.311964323,14350.0,15,0.0,2,0.0,1.0
0,0.038444209,63,0.0,1.566520924,1159.0,4,0.0,0,0.0,0.0
0,0.002185373,80,0.0,0.004246285,14600.0,18,0.0,0,0.0,0.0
0,0.083656967,54,0.0,1.566520924,1000.0,5,0.0,2,0.0,2.0
0,0.023067861000000002,56,0.0,0.444353183,12174.0,16,0.0,1,0.0,0.0
0,0.21520901399999998,61,0.0,1.566520924,8311.0,12,0.0,3,0.0,0.0
0,0.022101631,45,0.0,0.072154472,7871.0,8,0.0,0,0.0,3.0
0,0.004947514,67,0.0,1.566520924,2554.0,11,0.0,1,0.0,0.0
0,0.646471624,57,2.0,0.657375346,5775.0,15,1.0,0,1.0,1.0
0,0.9999998999999999,47,0.0,1.566520924,1.0,3,0.0,2,0.0,0.0
0,0.136702223,55,0.0,1.566520924,1159.0,4,0.0,0,0.0,0.0
0,0.44325981700000006,71,0.0,1.566520924,1159.0,4,0.0,0,0.0,0.0
1,2.3800000000000003e-05,39,0.0,1.566520924,0.0,10,0.0,1,0.0,2.0
0,0.637454182,32,0.0,0.519493502,3000.0,6,0.0,1,0.0,3.0
0,0.939248945,52,0.0,1.566520924,8311.0,17,0.0,2,0.0,3.0
0,0.140171966,45,0.0,0.135918863,14000.0,5,0.0,1,0.0,0.0
0,0.9999998999999999,68,0.0,1.566520924,2554.0,8,0.0,1,0.0,0.0
0,0.026423065,58,0.0,0.085190264,5833.0,18,0.0,0,0.0,0.0
0,0.056421020999999995,69,0.0,0.307659678,16501.0,22,0.0,2,0.0,0.0
0,0.0,51,0.0,0.0,3362.0,13,0.0,0,0.0,0.0
0,0.021155757,40,0.0,0.272104181,5835.0,5,0.0,2,0.0,0.0
0,0.8415434959999999,52,1.0,0.548414665,11700.0,10,0.0,2,0.0,1.0
0,0.072044861,67,0.0,0.32620575,4208.0,10,0.0,2,0.0,0.0
0,0.0,80,0.0,0.327883742,1100.0,5,0.0,0,0.0,0.0
0,0.02994012,53,1.0,1.566520924,8311.0,11,0.0,2,1.0,0.0
0,0.072774352,69,0.0,0.198327585,17694.0,13,0.0,2,0.0,1.0
0,0.004888825,70,0.0,0.001896225,5800.0,7,0.0,0,0.0,0.0
1,0.601902646,73,0.0,1.566520924,1309.0,3,1.0,1,1.0,0.0
0,0.055117795,45,0.0,0.5103242579999999,13075.0,10,0.0,3,0.0,4.0
0,0.0,23,0.0,0.163215591,820.0,2,0.0,0,0.0,0.0
1,1.015138532,46,0.0,0.222066058,2845.0,3,0.0,0,0.0,2.0
0,0.693226841,29,0.0,0.094976256,4000.0,5,0.0,0,0.0,0.0
0,0.0,61,0.0,0.321446426,6000.0,7,0.0,2,0.0,0.0
0,0.7323159290000001,54,1.0,0.5994521979999999,7666.0,14,0.0,2,1.0,0.0
0,0.9999998999999999,29,1.0,1.566520924,1159.0,1,6.0,0,0.0,2.0
0,0.029047331000000003,70,0.0,1.566520924,2554.0,13,0.0,1,0.0,0.0
0,0.148763596,36,1.0,0.6904575159999999,3824.0,20,0.0,2,0.0,0.0
0,0.300372746,38,0.0,0.758825045,3880.0,12,0.0,2,0.0,0.0
0,0.023867011,78,0.0,0.021877205,1416.0,6,0.0,0,0.0,0.0
0,0.7730731359999999,32,0.0,0.22095829,2900.0,6,0.0,0,0.0,0.0
0,0.6517348270000001,57,1.0,0.03344251,5800.0,8,0.0,0,0.0,2.0
0,0.917739925,64,0.0,0.842792014,6360.0,20,0.0,1,0.0,0.0
0,0.003926332,51,0.0,0.002666222,6000.0,8,0.0,0,0.0,3.0
0,0.552894212,22,0.0,1.566520924,0.0,1,0.0,0,0.0,0.0
0,0.12493516699999999,58,0.0,0.58972412,3950.0,6,0.0,2,0.0,2.0
0,0.0,40,0.0,0.37965862,9900.0,5,0.0,1,0.0,1.0
0,0.959685593,50,1.0,0.244180597,6400.0,8,0.0,0,0.0,1.0
1,0.120540834,58,0.0,0.277908721,14000.0,13,0.0,2,0.0,2.0
0,0.107926872,70,0.0,0.5333790270000001,7294.0,7,0.0,2,0.0,0.0
0,0.003008593,49,0.0,0.35680359999999994,12000.0,12,0.0,3,0.0,2.0
0,0.028568282,71,0.0,0.017426082,7000.0,12,0.0,0,0.0,0.0
0,0.012259767,57,0.0,0.288859711,9900.0,14,0.0,1,0.0,0.0
0,0.215379452,94,0.0,0.32745098,4079.0,9,0.0,1,0.0,0.0
0,0.419509016,49,0.0,1.566520924,2554.0,14,0.0,1,0.0,1.0
0,0.6038173139999999,73,1.0,0.129011777,17694.0,12,0.0,0,0.0,1.0
0,0.070714302,46,0.0,1.566520924,1.0,11,0.0,1,0.0,0.0
0,0.0,37,0.0,0.262573743,10000.0,9,0.0,1,1.0,1.0
0,0.249320581,37,0.0,0.524676651,5875.0,7,0.0,2,0.0,0.0
0,0.9999998999999999,68,0.0,1.566520924,8311.0,4,0.0,3,0.0,0.0
0,0.516139885,52,0.0,0.24798567600000002,3350.0,6,0.0,0,0.0,2.0
1,1.031069936,46,1.0,0.158099047,8500.0,15,0.0,2,0.0,0.0
0,0.040381508999999996,39,0.0,0.872586176,5540.0,7,0.0,2,0.0,1.0
1,0.022767217000000003,54,0.0,0.009154421,4150.0,7,0.0,0,1.0,3.0
0,0.819859007,32,0.0,0.08554197699999999,6300.0,3,0.0,0,0.0,0.0
0,0.285742024,75,0.0,0.9604855990000001,4200.0,10,0.0,1,0.0,0.0
0,0.8241978000000001,55,0.0,0.373232059,3817.0,9,0.0,1,0.0,0.0
0,0.050155545999999995,59,0.0,0.084761608,3208.0,8,0.0,0,0.0,0.0
0,0.000200799,26,0.0,0.0,2300.0,7,0.0,0,0.0,0.0
0,0.222591362,39,0.0,0.055588882,5000.0,1,3.0,0,0.0,0.0
0,0.040276303,44,0.0,0.328238823,7000.0,5,0.0,1,0.0,1.0
0,0.008496939,58,0.0,1.566520924,8311.0,8,0.0,2,0.0,0.0
0,1.084656085,45,0.0,0.639590102,4000.0,8,0.0,2,0.0,0.0
0,0.9999998999999999,61,0.0,0.0,860.0,0,0.0,0,0.0,0.0
0,0.009999275,43,0.0,0.085989251,8000.0,6,0.0,0,0.0,3.0
0,0.074878029,60,0.0,1.566520924,1159.0,21,0.0,0,0.0,0.0
0,0.0025356239999999998,46,0.0,0.53323162,10486.0,13,0.0,4,0.0,1.0
1,0.96424589,44,1.0,0.322289747,5100.0,7,0.0,0,0.0,4.0
0,0.389105799,44,0.0,0.409599127,7333.0,7,0.0,1,0.0,1.0
0,0.397989924,50,1.0,0.639286414,5100.0,11,0.0,3,0.0,2.0
0,0.0,38,0.0,0.470505899,5000.0,5,0.0,2,0.0,0.0
0,0.008399627,73,0.0,1.566520924,1159.0,3,0.0,0,0.0,0.0
0,0.8972114259999999,86,0.0,0.247379455,6677.0,14,0.0,0,0.0,0.0
0,0.065362448,46,0.0,0.267690136,17000.0,6,0.0,2,0.0,3.0
1,0.504983389,24,1.0,0.193370166,3800.0,5,0.0,0,0.0,0.0
0,0.7385593220000001,32,2.0,0.013417522,3800.0,2,0.0,0,1.0,0.0
0,0.082393618,75,0.0,1.566520924,2554.0,7,0.0,1,0.0,0.0
0,0.9999998999999999,79,0.0,0.269932517,4000.0,1,0.0,1,0.0,1.0
1,0.9566444059999999,45,3.0,1.566520924,8311.0,13,0.0,2,0.0,1.0
0,0.121300445,53,1.0,0.26536572399999997,7532.0,16,0.0,1,0.0,1.0
0,0.045201575,48,0.0,0.596940306,10000.0,15,0.0,3,0.0,0.0
0,0.17569874600000002,55,0.0,0.013272705,8136.0,2,0.0,0,0.0,0.0
0,0.007079313,88,0.0,1.566520924,1159.0,6,0.0,0,0.0,0.0
0,0.606956873,64,0.0,1.566520924,1330.0,23,0.0,1,0.0,3.0
0,1.0673824509999998,28,0.0,0.292951175,6000.0,8,0.0,1,0.0,0.0
1,0.9107387709999999,51,3.0,0.44759206799999995,6000.0,13,0.0,0,0.0,0.0
0,0.057233155,52,0.0,1.566520924,0.0,11,0.0,0,0.0,0.0
0,0.151168463,60,0.0,0.20214432,8300.0,8,0.0,1,0.0,0.0
0,0.0,56,0.0,0.026854585,10500.0,7,0.0,0,0.0,0.0
0,0.356813348,64,0.0,0.30627748899999996,2500.0,11,0.0,0,0.0,0.0
0,0.02053061,51,0.0,0.464574417,4205.0,12,0.0,1,0.0,0.0
0,0.001646739,56,0.0,0.606263982,9833.0,9,0.0,3,0.0,0.0
0,0.031958081,47,0.0,0.462046764,5901.0,17,0.0,1,0.0,1.0
0,0.6625239279999999,53,0.0,1.566520924,8311.0,9,0.0,2,0.0,0.0
0,0.034699133,68,0.0,0.18670332399999998,4000.0,7,0.0,1,0.0,0.0
0,0.965503806,46,0.0,1.566520924,8311.0,19,0.0,2,0.0,0.0
0,0.0,82,0.0,0.0,5507.0,5,0.0,0,0.0,1.0
0,0.22397642399999998,64,0.0,0.39127718100000003,8001.0,6,0.0,2,0.0,0.0
0,0.0,83,1.0,0.761721752,1300.0,10,0.0,1,0.0,0.0
0,0.072246996,66,0.0,1.566520924,2554.0,11,0.0,1,0.0,0.0
0,0.0,87,0.0,0.0,5356.0,1,0.0,0,0.0,0.0
0,0.9999998999999999,71,0.0,1.566520924,2554.0,6,0.0,1,0.0,0.0
1,1.02845488,48,2.0,0.426209839,7500.0,11,0.0,2,1.0,0.0
0,0.0,51,0.0,1.566520924,2554.0,3,0.0,1,0.0,0.0
0,0.324157966,46,1.0,0.375847903,10466.0,15,0.0,2,0.0,3.0
0,0.01489851,43,0.0,0.000582496,6866.0,2,0.0,0,0.0,0.0
0,0.103948026,27,0.0,0.148553557,2557.0,4,0.0,0,0.0,0.0
0,0.06140454099999999,45,0.0,1.566520924,2554.0,7,0.0,1,0.0,0.0
0,0.760502993,63,0.0,0.796710666,14166.0,15,0.0,3,0.0,1.0
0,0.628525944,47,0.0,1.566520924,1159.0,5,0.0,0,0.0,2.0
0,0.0,54,0.0,0.0,1000.0,2,0.0,0,0.0,0.0
0,0.919774967,61,0.0,1.566520924,1159.0,23,0.0,0,0.0,0.0
0,0.051230955999999994,67,0.0,1.566520924,1159.0,7,0.0,0,0.0,0.0
0,0.0,32,1.0,0.0,4851.0,2,0.0,0,0.0,0.0
0,0.35613735,52,5.0,0.220902328,8333.0,15,0.0,2,1.0,0.0
0,0.889527618,62,0.0,1.566520924,1159.0,1,0.0,0,0.0,0.0
0,0.9310414020000001,46,3.0,1.566520924,2554.0,11,1.0,1,0.0,1.0
0,0.696108658,63,2.0,0.321607132,16600.0,10,0.0,1,1.0,0.0
0,0.057194838,81,0.0,0.188503967,15500.0,24,0.0,2,0.0,1.0
1,0.555200667,29,0.0,0.215810995,2200.0,6,0.0,0,1.0,0.0
0,0.018904578000000002,64,0.0,0.380575726,7711.0,9,0.0,2,0.0,0.0
0,0.12359974800000001,64,0.0,0.337332191,3500.0,9,0.0,1,0.0,0.0
0,0.055119166,83,0.0,1.566520924,1159.0,4,0.0,0,0.0,0.0
0,0.0,72,0.0,0.293957292,2200.0,6,0.0,0,0.0,0.0
0,0.000216447,63,0.0,0.421716395,3250.0,12,0.0,1,0.0,0.0
1,0.684986663,53,2.0,0.25486057100000004,9000.0,11,0.0,1,3.0,1.0
1,0.7204915829999999,36,0.0,1.566520924,8311.0,15,0.0,4,0.0,0.0
0,0.304938341,48,0.0,0.24059492600000001,8000.0,5,0.0,1,0.0,3.0
0,0.0,26,0.0,0.132695236,4596.0,3,0.0,0,0.0,1.0
0,0.34669892799999996,60,0.0,0.6998750220000001,5600.0,14,0.0,2,0.0,0.0
0,0.062460962,23,0.0,0.000718735,4173.0,2,0.0,0,0.0,0.0
0,0.001636314,76,0.0,1.0,2430.0,4,0.0,0,0.0,0.0
0,0.936719566,40,0.0,0.528497409,7333.0,6,0.0,2,0.0,0.0
0,0.156456236,38,0.0,0.156668319,4033.0,5,0.0,0,0.0,1.0
0,0.035770446000000004,60,0.0,0.29504715,11770.0,7,0.0,2,0.0,2.0
0,0.423553942,30,0.0,0.36026235799999995,6250.0,8,0.0,2,0.0,3.0
0,0.177898702,47,0.0,0.080085349,7029.0,4,0.0,0,0.0,1.0
0,0.9999998999999999,45,2.0,0.499247503,7308.0,3,0.0,1,1.0,2.0
0,0.01783591,80,0.0,1.566520924,8311.0,13,0.0,2,0.0,0.0
0,0.9999998999999999,54,0.0,1.566520924,1159.0,3,0.0,0,0.0,0.0
0,0.069335614,54,0.0,0.27640825399999996,8964.0,8,0.0,2,0.0,3.0
0,0.119182215,40,0.0,0.19693234699999998,3650.0,10,0.0,0,0.0,0.0
0,0.67189543,63,1.0,0.368638875,17694.0,24,0.0,4,0.0,0.0
0,0.265309434,62,0.0,0.44796737299999995,7600.0,14,0.0,2,0.0,1.0
0,0.182424219,35,0.0,0.12408115300000001,3400.0,7,0.0,0,0.0,0.0
0,0.100273136,38,0.0,0.343108504,3750.0,7,0.0,1,0.0,0.0
0,0.081641255,60,0.0,0.489650341,15700.0,11,0.0,3,0.0,0.0
0,0.212078792,54,0.0,1.566520924,2554.0,3,0.0,1,0.0,0.0
0,0.315936813,42,0.0,0.253419726,4166.0,7,0.0,1,0.0,0.0
0,0.19361044100000002,44,0.0,0.42073240700000003,8710.0,13,0.0,2,0.0,2.0
0,0.01775929,56,0.0,1.566520924,1159.0,2,0.0,0,0.0,0.0
0,0.023995201,69,0.0,1.566520924,1159.0,4,0.0,0,0.0,0.0
0,0.027475061000000002,58,0.0,1.566520924,2554.0,11,0.0,1,0.0,0.0
0,0.00029999299999999997,42,0.0,0.5004165970000001,6000.0,13,0.0,2,0.0,2.0
0,0.734450622,44,0.0,0.414989847,10833.0,7,0.0,3,0.0,2.0
1,0.260396776,67,1.0,0.28333683,14300.0,20,0.0,0,0.0,0.0
0,0.871692771,63,0.0,0.070238095,4199.0,2,0.0,0,0.0,0.0
0,0.9641192709999999,46,6.0,0.52173913,2000.0,14,0.0,0,0.0,1.0
1,0.32176894300000003,49,1.0,0.067052513,7083.0,7,0.0,0,0.0,0.0
0,0.18483951,55,1.0,0.39313616100000004,3583.0,17,0.0,1,0.0,2.0
0,0.9450230959999999,42,0.0,0.562820859,3700.0,9,0.0,1,0.0,0.0
0,0.0,63,0.0,0.38983050799999996,707.0,2,0.0,0,0.0,0.0
0,0.090072931,44,0.0,0.610954064,2829.0,7,0.0,1,0.0,0.0
0,0.09974264099999999,44,0.0,0.35075692700000005,7001.0,20,0.0,2,1.0,3.0
0,0.387661954,59,0.0,1.093230769,3249.0,18,0.0,1,0.0,2.0
0,0.018026186,84,0.0,0.091313042,4500.0,12,0.0,0,0.0,0.0
0,0.126127808,69,0.0,0.287825908,4870.0,17,0.0,0,0.0,1.0
0,0.251129699,30,0.0,1.566520924,1159.0,4,0.0,0,0.0,0.0
0,0.317905703,54,0.0,0.654210947,8750.0,12,0.0,2,0.0,2.0
0,0.037999441,62,0.0,0.170023075,9533.0,5,0.0,1,0.0,0.0
0,0.15274063400000001,60,0.0,0.249878385,6166.0,9,0.0,1,0.0,3.0
0,2.0,58,0.0,0.12922297300000002,2367.0,6,0.0,0,0.0,0.0
0,0.45833298899999997,63,0.0,1.566520924,2554.0,15,0.0,1,0.0,0.0
1,0.902408675,51,2.0,0.7132352940000001,1767.0,8,0.0,1,1.0,1.0
0,0.016499313,82,0.0,0.384323135,5000.0,4,0.0,1,0.0,1.0
0,0.063409251,54,0.0,0.024379626,2296.0,4,0.0,0,0.0,0.0
0,0.085938649,53,0.0,0.6208061420000001,13024.0,14,0.0,5,0.0,2.0
0,0.993480261,47,0.0,0.443288241,11531.0,5,0.0,2,0.0,0.0
0,0.84318794,40,0.0,0.44463685399999997,9816.0,14,0.0,3,0.0,2.0
0,0.280719281,23,0.0,0.093548387,929.0,2,0.0,0,0.0,0.0
0,0.087659455,71,0.0,0.264358108,4735.0,7,0.0,1,0.0,0.0
0,0.023248837999999997,78,0.0,0.211496407,3200.0,7,1.0,1,1.0,0.0
0,0.00839832,45,0.0,0.08172394200000001,14083.0,6,0.0,0,0.0,1.0
0,0.23148842600000002,41,0.0,1.566520924,2554.0,3,0.0,1,0.0,0.0
0,0.031854868,77,0.0,0.36476326,4920.0,11,0.0,2,0.0,0.0
0,0.037303267,42,0.0,0.23340985,9583.0,8,0.0,2,0.0,1.0
0,0.0,33,0.0,1.566520924,2554.0,7,0.0,1,0.0,0.0
0,0.056520365999999995,28,0.0,0.002357448,6786.0,5,0.0,0,0.0,1.0
0,0.083554571,71,0.0,0.6745125590000001,5692.0,24,0.0,2,0.0,0.0
0,0.009726831,64,0.0,0.00174216,3443.0,3,0.0,0,0.0,0.0
0,0.04351365,62,0.0,0.173291335,17694.0,14,0.0,1,0.0,1.0
0,0.218684398,59,0.0,0.224477552,10000.0,17,0.0,1,0.0,1.0
0,1.021535148,43,1.0,0.20781210100000003,3916.0,7,0.0,0,0.0,0.0
0,0.9177972059999999,64,4.0,0.830772982,4100.0,10,1.0,2,0.0,0.0
0,0.0,25,0.0,0.0,1.0,1,1.0,0,0.0,0.0
0,0.10764461800000001,67,0.0,0.0074757619999999995,8560.0,1,0.0,0,0.0,1.0
0,0.009497414000000001,81,0.0,0.003555161,9000.0,8,0.0,0,0.0,1.0
0,0.8217963220000001,32,0.0,0.6483851310000001,6563.0,10,0.0,1,0.0,3.0
0,0.029859397000000003,60,0.0,1.566520924,2554.0,13,0.0,1,0.0,0.0
0,0.410417805,39,0.0,0.396044625,1971.0,6,0.0,0,0.0,1.0
0,0.49610026,52,0.0,1.488511489,1000.0,7,0.0,2,0.0,1.0
0,1.011238825,33,1.0,0.620985011,1400.0,8,0.0,0,1.0,3.0
